Order_Added,valid_AphiaID,length_cm,diameter_width_cm,height_cm,Notes,Size_Ref,Date_Added
35535,490740,,,5.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35536,490741,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35537,490748,,,5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35538,490751,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35539,490767,,,9.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35540,490771,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35541,490773,,,3.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35542,490776,,,4.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35543,490777,,,2.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35544,490782,,,15.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35545,490786,,,11.12,Shell Height,"{Liggia, 2013 #644}",12/2/22
35546,490788,,,3.81,Shell Height,"{Liggia, 2013 #644}",12/2/22
35547,490790,,,7.29,Shell Height,"{Liggia, 2013 #644}",12/2/22
35548,490803,,,6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35549,490811,,,7.93,Shell Height,"{Liggia, 2013 #644}",12/2/22
35550,490815,,,6.99,Shell Height,"{Liggia, 2013 #644}",12/2/22
35551,490829,,,9.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35552,490837,,,6.35,Shell Height,"{Liggia, 2013 #644}",12/2/22
35553,490839,,,14.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35554,490846,,,7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35555,490856,,,13.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35556,490857,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35557,490861,,,13.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35558,490868,,,10.25,Shell Height,"{Liggia, 2013 #644}",12/2/22
35559,490871,,,4.11,Shell Height,"{Liggia, 2013 #644}",12/2/22
35560,490878,,,1.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35561,490883,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35562,490885,,,3.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35563,490887,,,4.55,Shell Height,"{Liggia, 2013 #644}",12/2/22
35564,490888,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35565,490889,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35566,490895,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35567,490913,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35568,490920,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35569,490921,,,5.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35570,490925,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35571,490926,,,3.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35572,490931,,,2.04,Shell Height,"{Liggia, 2013 #644}",12/2/22
35573,490933,,,3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35574,490936,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35575,490939,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35576,490948,,,1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35577,490951,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35578,490953,,,1.29,Shell Height,"{Liggia, 2013 #644}",12/2/22
35579,490954,,,1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35580,490960,,,1.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35581,490961,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35582,490962,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35583,490968,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35584,490974,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35585,490982,,,5.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35586,490986,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35587,490992,,,7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35588,490998,,,5.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35589,491002,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35590,491006,,,2.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35591,491015,,,2.84,Shell Height,"{Liggia, 2013 #644}",12/2/22
35592,491018,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35593,491020,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35594,491043,,,8.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35595,491044,,,10.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35596,491045,,,3.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35597,491054,,,14.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35598,491061,,,4.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35599,491062,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35600,491077,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35601,491078,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35602,491079,,,9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35603,491092,,,6.75,Shell Height,"{Liggia, 2013 #644}",12/2/22
35604,491094,,,8.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35605,491095,,,2.32,Shell Height,"{Liggia, 2013 #644}",12/2/22
35606,491096,,,3.28,Shell Height,"{Liggia, 2013 #644}",12/2/22
35607,491098,,,3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35608,491104,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35609,491106,,,0.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35610,491118,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35611,491126,,,1.88,Shell Height,"{Liggia, 2013 #644}",12/2/22
35612,491127,,,5.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35613,491128,,,1.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35614,491135,,,1.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35615,491136,,,4.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35616,491143,,,4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35617,491147,,,4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35618,491148,,,5.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35619,491149,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35620,491152,,,3.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35621,491159,,,23,Shell Height,"{Liggia, 2013 #644}",12/2/22
35622,491163,,,10.67,Shell Height,"{Liggia, 2013 #644}",12/2/22
35623,491167,,,23.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35624,491168,,,12.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35625,491171,,,12.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35626,491176,,,12.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35627,491178,,,11.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35628,491185,,,9.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35629,491186,,,12.09,Shell Height,"{Liggia, 2013 #644}",12/2/22
35630,491189,,,8.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35631,491191,,,9.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35632,491192,,,9.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35633,491194,,,15.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35634,491197,,,12.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35635,491205,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35636,491206,,,5.41,Shell Height,"{Liggia, 2013 #644}",12/2/22
35637,491214,,,2.67,Shell Height,"{Liggia, 2013 #644}",12/2/22
35638,491215,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35639,491225,,,1.08,Shell Height,"{Liggia, 2013 #644}",12/2/22
35640,491230,,,25,Shell Height,"{Liggia, 2013 #644}",12/2/22
35641,491231,,,17.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35642,491236,,,3.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35643,491239,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35644,491240,,,1.49,Shell Height,"{Liggia, 2013 #644}",12/2/22
35645,491241,,,2.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35646,491248,,,2.75,Shell Height,"{Liggia, 2013 #644}",12/2/22
35647,491252,,,2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35648,491257,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35649,491258,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35650,491287,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35651,491297,,,2.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35652,491301,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35653,491306,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35654,491319,,,3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35655,491324,,,12,Shell Height,"{Liggia, 2013 #644}",12/2/22
35656,491347,,,3.18,Shell Height,"{Liggia, 2013 #644}",12/2/22
35657,491348,,,5.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35658,491350,,,3.05,Shell Height,"{Liggia, 2013 #644}",12/2/22
35659,491354,,,2.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35660,491362,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35661,491365,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35662,491368,,,7.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35663,491369,,,7.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35664,491378,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35665,491383,,,4.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35666,491391,,,2.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35667,491393,,,4.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35668,491394,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35669,491399,,,13.27,Shell Height,"{Liggia, 2013 #644}",12/2/22
35670,491401,,,5.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35671,491405,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35672,491409,,,4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35673,491416,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35674,491444,,,5.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35675,493991,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35676,567284,,,1.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35677,567288,,,3.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35678,573255,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35679,578377,,,3.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35680,580258,,,3.72,Shell Height,"{Liggia, 2013 #644}",12/2/22
35681,580736,,,7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35682,580830,,,9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35683,581144,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35684,581151,,,4.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35685,581152,,,2.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35686,581164,,,6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35687,581184,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35688,582058,,,5.92,Shell Height,"{Liggia, 2013 #644}",12/2/22
35689,594345,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35690,594347,,,3.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35691,594351,,,13.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35692,594360,,,5.84,Shell Height,"{Liggia, 2013 #644}",12/2/22
35693,594366,,,2.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35694,598720,,,6.33,Shell Height,"{Liggia, 2013 #644}",12/2/22
35695,598725,,,3.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35696,598726,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35697,598730,,,6.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35698,598731,,,3.27,Shell Height,"{Liggia, 2013 #644}",12/2/22
35699,598732,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35700,598739,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35701,598741,,,18.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35702,598743,,,15.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35703,600648,,,1.04,Shell Height,"{Liggia, 2013 #644}",12/2/22
35704,600650,,,1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35705,703791,,,4.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35706,723672,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35707,732691,,,1.26,Shell Height,"{Liggia, 2013 #644}",12/2/22
35708,744002,,,6.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35709,744003,,,9.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35710,744006,,,3.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35711,744012,,,1.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35712,744013,,,3.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35713,746923,,,7.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35714,759013,,,11.55,Shell Height,"{Liggia, 2013 #644}",12/2/22
35715,759291,,,10.32,Shell Height,"{Liggia, 2013 #644}",12/2/22
35716,759479,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35717,765001,,,8.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35718,765035,,,2.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35719,765160,,,1.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35720,827210,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35721,830989,,,2.96,Shell Height,"{Liggia, 2013 #644}",12/2/22
35722,833781,,,1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35723,877180,,,5.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35724,1033193,,,3.85,Shell Height,"{Liggia, 2013 #644}",12/2/22
35725,138881,,,1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35726,138882,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35727,138883,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35728,138886,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35729,138888,,,0.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35730,138890,,,1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35731,138893,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35732,197280,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35733,197398,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35734,212161,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35735,212171,,,0.72,Shell Height,"{Liggia, 2013 #644}",12/2/22
35736,224963,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35737,224966,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35738,224969,,,1.69,Shell Height,"{Liggia, 2013 #644}",12/2/22
35739,224972,,,4.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35740,224973,,,4.41,Shell Height,"{Liggia, 2013 #644}",12/2/22
35741,224987,,,5.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35742,224995,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35743,225378,,,3.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35744,387762,,,3.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35745,388707,,,0.89,Shell Height,"{Liggia, 2013 #644}",12/2/22
35746,389457,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35747,389458,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35748,389718,,,11.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35749,389724,,,3.86,Shell Height,"{Liggia, 2013 #644}",12/2/22
35750,389999,,,3.34,Shell Height,"{Liggia, 2013 #644}",12/2/22
35751,390000,,,3.77,Shell Height,"{Liggia, 2013 #644}",12/2/22
35752,390001,,,3.06,Shell Height,"{Liggia, 2013 #644}",12/2/22
35753,390002,,,5.81,Shell Height,"{Liggia, 2013 #644}",12/2/22
35754,395547,,,1.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35755,396061,,,0.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35756,396277,,,8.59,Shell Height,"{Liggia, 2013 #644}",12/2/22
35757,396295,,,0.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35758,396296,,,2.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35759,396297,,,2.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35760,396299,,,1.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35761,396300,,,2.01,Shell Height,"{Liggia, 2013 #644}",12/2/22
35762,396301,,,1.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35763,396303,,,1.41,Shell Height,"{Liggia, 2013 #644}",12/2/22
35764,396304,,,2.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35765,396305,,,2.13,Shell Height,"{Liggia, 2013 #644}",12/2/22
35766,396353,,,2.46,Shell Height,"{Liggia, 2013 #644}",12/2/22
35767,456777,,,4.46,Shell Height,"{Liggia, 2013 #644}",12/2/22
35768,456795,,,0.48,Shell Height,"{Liggia, 2013 #644}",12/2/22
35769,457176,,,4.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35770,457349,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35771,457350,,,1.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35772,457353,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35773,457359,,,3.62,Shell Height,"{Liggia, 2013 #644}",12/2/22
35774,457361,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35775,457362,,,5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35776,457363,,,3.07,Shell Height,"{Liggia, 2013 #644}",12/2/22
35777,457364,,,4.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35778,457365,,,3.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35779,457367,,,2.31,Shell Height,"{Liggia, 2013 #644}",12/2/22
35780,457369,,,12.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35781,457370,,,11.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35782,457372,,,11.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35783,457373,,,15,Shell Height,"{Liggia, 2013 #644}",12/2/22
35784,457377,,,8.67,Shell Height,"{Liggia, 2013 #644}",12/2/22
35785,457378,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35786,457379,,,12.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35787,457380,,,2.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35788,457381,,,7.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35789,457383,,,2.67,Shell Height,"{Liggia, 2013 #644}",12/2/22
35790,457387,,,1.56,Shell Height,"{Liggia, 2013 #644}",12/2/22
35791,457678,,,2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35792,458003,,,0.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35793,458006,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35794,458008,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35795,458011,,,0.25,Shell Height,"{Liggia, 2013 #644}",12/2/22
35796,458012,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35797,458256,,,3.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35798,458373,,,2.13,Shell Height,"{Liggia, 2013 #644}",12/2/22
35799,458585,,,3.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35800,458607,,,1.55,Shell Height,"{Liggia, 2013 #644}",12/2/22
35801,458724,,,4.22,Shell Height,"{Liggia, 2013 #644}",12/2/22
35802,458725,,,17.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35803,458739,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35804,458753,,,14.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35805,458755,,,17.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35806,475242,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35807,475243,,,0.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35808,475244,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35809,475245,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35810,475246,,,0.98,Shell Height,"{Liggia, 2013 #644}",12/2/22
35811,475249,,,0.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35812,478532,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35813,488189,,,0.81,Shell Height,"{Liggia, 2013 #644}",12/2/22
35814,488190,,,0.911,Shell Height,"{Liggia, 2013 #644}",12/2/22
35815,488191,,,0.63,Shell Height,"{Liggia, 2013 #644}",12/2/22
35816,488453,,,13.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35817,488453,,,17.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35818,490679,,,4.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35819,490680,,,4.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35820,490681,,,7.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35821,490688,,,12.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35822,490690,,,9.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35823,490705,,,1.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35824,490707,,,2.15,Shell Height,"{Liggia, 2013 #644}",12/2/22
35825,490710,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35826,490722,,,1.61,Shell Height,"{Liggia, 2013 #644}",12/2/22
35827,490726,,,1.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35828,490737,,,2.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35829,490744,,,6.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35830,490759,,,1.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35831,490761,,,0.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35832,490764,,,11.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35833,490768,,,10.15,Shell Height,"{Liggia, 2013 #644}",12/2/22
35834,490769,,,6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35835,490784,,,9.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35836,490793,,,2.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35837,490796,,,9.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35838,490798,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35839,490800,,,3.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35840,490806,,,9.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35841,490808,,,10.616,Shell Height,"{Liggia, 2013 #644}",12/2/22
35842,490812,,,2.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35843,490813,,,9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35844,490818,,,9.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35845,490825,,,10.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35846,490826,,,7.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35847,490828,,,5.18,Shell Height,"{Liggia, 2013 #644}",12/2/22
35848,490834,,,10.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35849,490840,,,5.47,Shell Height,"{Liggia, 2013 #644}",12/2/22
35850,490844,,,9.8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35851,490847,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35852,490848,,,0.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35853,490850,,,8,Shell Height,"{Liggia, 2013 #644}",12/2/22
35854,490851,,,3.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35855,490855,,,6.23,Shell Height,"{Liggia, 2013 #644}",12/2/22
35856,490860,,,4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35857,490862,,,3.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35858,490863,,,4.47,Shell Height,"{Liggia, 2013 #644}",12/2/22
35859,490865,,,7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35860,490867,,,9.21,Shell Height,"{Liggia, 2013 #644}",12/2/22
35861,490877,,,1.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35862,490894,,,0.55,Shell Height,"{Liggia, 2013 #644}",12/2/22
35863,490907,,,11.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35864,490910,,,4.6,Shell Height,"{Liggia, 2013 #644}",12/2/22
35865,490934,,,2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35866,490938,,,3.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35867,490952,,,6.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35868,490965,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35869,490966,,,1.3,Shell Height,"{Liggia, 2013 #644}",12/2/22
35870,490967,,,1.52,Shell Height,"{Liggia, 2013 #644}",12/2/22
35871,490969,,,2.05,Shell Height,"{Liggia, 2013 #644}",12/2/22
35872,490975,,,0.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35873,490988,,,1.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35874,490991,,,8.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35875,491000,,,4.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35876,491014,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35877,491016,,,2.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35878,491032,,,4.1,Shell Height,"{Liggia, 2013 #644}",12/2/22
35879,491033,,,4.4,Shell Height,"{Liggia, 2013 #644}",12/2/22
35880,491034,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35881,491038,,,10.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35882,491042,,,11.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35883,491055,,,12.2,Shell Height,"{Liggia, 2013 #644}",12/2/22
35884,491080,,,8.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
35885,491081,,,6.9,Shell Height,"{Liggia, 2013 #644}",12/2/22
35886,491084,,,10,Shell Height,"{Liggia, 2013 #644}",12/2/22
35887,491091,,,5.7,Shell Height,"{Liggia, 2013 #644}",12/2/22
35888,491103,,,2.5,Shell Height,"{Liggia, 2013 #644}",12/2/22
